departamento,codigodanedepartamento,municipio,codigodanemunicipio,tipoarea,sitio,ano,mes,rangoedad,grupoetnico,condicion,estado,genero,latitudcabecera,longitudcabecera,tipoevento,Ubicación,Actividad
CHOCO,27,RIOSUCIO,27615,Rural,VEREDA RIOBALSA COMUNIDAD DE VARSOVIA,2018,4,Mayor de 18 años,No,Civil,Herido,Masculino,7.433909044,-77.1211599,Accidente por MAP,"(7.433909044, -77.1211599)","Pasando, estando cerca"
NARIÑO,52,TUMACO,52835,Rural,VEREDA COMUNIDAD RIO MIRA,2018,4,Mayor de 18 años,No,Civil,Muerto,Masculino,1.793385843,-78.76393643,Accidente por MAP,"(1.793385843, -78.76393643)","Pasando, estando cerca"
NARIÑO,52,TUMACO,52835,Rural,VEREDA COMUNIDAD RIO MIRA,2018,4,Mayor de 18 años,No,Civil,Muerto,Masculino,1.793385843,-78.76393643,Accidente por MAP,"(1.793385843, -78.76393643)","Pasando, estando cerca"
NORTE DE SANTANDER,54,SAN CALIXTO,54670,Rural,VEREDA LA BANQUETA,2018,5,Mayor de 18 años,No,Civil,Herido,Masculino,8.404077714,-73.20816763,Accidente por MAP,"(8.404077714, -73.20816763)","Recogiendo comida, agua ó  madera"
NORTE DE SANTANDER,54,HACARÍ,54344,Rural,CORREGIMIENTO DE SAN PABLO,2018,5,Mayor de 18 años,No,Civil,Herido,Masculino,8.439165509,-73.28963242,Accidente por MAP,"(8.439165509, -73.28963242)","Pasando, estando cerca"
NORTE DE SANTANDER,54,TEORAMA,54800,Rural,VEREDA LOS LLANITOS,2018,5,Mayor de 18 años,No,Civil,Herido,Masculino,8.439165509,-73.28963242,Accidente por MUSE,"(8.439165509, -73.28963242)","Pasando, estando cerca"
NORTE DE SANTANDER,54,TEORAMA,54800,Rural,VEREDA LOS LLANITOS,2018,5,Menor de 18 años,No,Civil,Muerto,Masculino,8.439165509,-73.28963242,Accidente por MUSE,"(8.439165509, -73.28963242)",Manipulación
NORTE DE SANTANDER,54,HACARÍ,54344,Rural,VEREDA SAN MIGUEL,2018,6,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,8.406111111,-73.09416667,Accidente por MAP,"(8.406111111, -73.09416667)",Fuerza pública
NORTE DE SANTANDER,54,HACARÍ,54344,Rural,VEREDA MARACAIBO,2018,6,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,8.398611111,-73.12666667,Accidente por MAP,"(8.398611111, -73.12666667)",Fuerza pública
NORTE DE SANTANDER,54,HACARÍ,54344,Rural,VEREDA MARACAIBO,2018,6,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,8.398611111,-73.12666667,Accidente por MAP,"(8.398611111, -73.12666667)",Fuerza pública
NARIÑO,52,TUMACO,52835,Rural,VEREDA LLORENTE,2018,5,Mayor de 18 años,No,Civil,Herido,Masculino,1.793385843,-78.76393643,Accidente por MAP,"(1.793385843, -78.76393643)",Erradicacion de cultivos ilicitos
NARIÑO,52,TUMACO,52835,Rural,VEREDA LLORENTE,2018,5,Mayor de 18 años,No,Civil,Herido,Masculino,1.793385843,-78.76393643,Accidente por MAP,"(1.793385843, -78.76393643)",Erradicacion de cultivos ilicitos
NORTE DE SANTANDER,54,SAN CALIXTO,54670,Rural,VEREDA SAN JERÓNIMO,2018,5,Mayor de 18 años,No,Civil,Herido,Masculino,8.404077714,-73.20816763,Accidente por MAP,"(8.404077714, -73.20816763)","Recogiendo comida, agua ó  madera"
NORTE DE SANTANDER,54,SAN CALIXTO,54670,Rural,VEREDA LA LAGUNA,2018,5,Mayor de 18 años,No,Civil,Herido,Masculino,8.404077714,-73.20816763,Accidente por MAP,"(8.404077714, -73.20816763)","Pasando, estando cerca"
NORTE DE SANTANDER,54,HACARÍ,54344,Rural,VEREDA EL CASTRILLON,2018,6,Mayor de 18 años,No,Civil,Muerto,Masculino,8.323146597,-73.14882272,Accidente por MAP,"(8.323146597, -73.14882272)","Pasando, estando cerca"
GUAVIARE,95,CALAMAR,95015,Rural,VEREDA ARGELIA,2018,6,Mayor de 18 años,No,Civil,Muerto,Masculino,1.958000588,-72.64596051,Accidente por MAP,"(1.958000588, -72.64596051)","Pasando, estando cerca"
GUAVIARE,95,CALAMAR,95015,Rural,VEREDA ARGELIA,2018,6,Mayor de 18 años,No,Civil,Muerto,Masculino,1.958000588,-72.64596051,Accidente por MAP,"(1.958000588, -72.64596051)","Recogiendo comida, agua ó  madera"
ANTIOQUIA,5,TARAZÁ,5790,Rural,CORREGIMIENTO LA CAUCANA,2018,6,Mayor de 18 años,No,Civil,Herido,Masculino,7.586690781,-75.39799472,Accidente por MAP,"(7.586690781, -75.39799472)","Recogiendo comida, agua ó  madera"
NARIÑO,52,TUMACO,52835,Rural,CORREGIMIENTO LLORENTE,2018,6,Mayor de 18 años,No,Civil,Herido,Masculino,1.793385843,-78.76393643,Accidente por MAP,"(1.793385843, -78.76393643)","Pasando, estando cerca"
NORTE DE SANTANDER,54,HACARÍ,54344,Rural,VEREDA SAN MIGUEL,2018,6,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,8.406111111,-73.09416667,Accidente por MAP,"(8.406111111, -73.09416667)",Fuerza pública
NORTE DE SANTANDER,54,HACARÍ,54344,Rural,VEREDA MARACAIBO,2018,6,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,8.398611111,-73.12666667,Accidente por MAP,"(8.398611111, -73.12666667)",Fuerza pública
CHOCO,27,BAGADÓ,27073,Rural,Sin información,2018,6,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,5.391944444,-76.40222222,Accidente por MAP,"(5.391944444, -76.40222222)",Fuerza pública
GUAVIARE,95,EL RETORNO,95025,Rural,VEREDA NUEVA YORK,2018,7,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,2.138055556,-72.13305556,Accidente por MAP,"(2.138055556, -72.13305556)",Fuerza pública
NARIÑO,52,TUMACO,52835,Rural,VEREDA PLAYÓN,2018,7,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,1.321944444,-78.57027778,Accidente por MAP,"(1.321944444, -78.57027778)",Fuerza pública
NORTE DE SANTANDER,54,CONVENCIÓN,54206,Rural,LA LIBERTAD,2018,7,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,8.679166667,-73.30194444,Accidente por MAP,"(8.679166667, -73.30194444)",Fuerza pública
NORTE DE SANTANDER,54,CONVENCIÓN,54206,Rural,LA LIBERTAD,2018,7,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,8.679166667,-73.30194444,Accidente por MAP,"(8.679166667, -73.30194444)",Sin Información
NORTE DE SANTANDER,54,CONVENCIÓN,54206,Rural,LA LIBERTAD,2018,7,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,8.679166667,-73.30194444,Accidente por MAP,"(8.679166667, -73.30194444)",Fuerza pública
NORTE DE SANTANDER,54,CONVENCIÓN,54206,Rural,LA LIBERTAD,2018,7,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,8.681388889,-73.30583333,Accidente por MAP,"(8.681388889, -73.30583333)",Fuerza pública
NORTE DE SANTANDER,54,CONVENCIÓN,54206,Rural,LA LIBERTAD,2018,7,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,8.681388889,-73.30583333,Accidente por MAP,"(8.681388889, -73.30583333)",Fuerza pública
GUAVIARE,95,EL RETORNO,95025,Urbana,VEREDA LA PAZ,2018,7,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,2.130833333,-72.14777778,Accidente por MAP,"(2.130833333, -72.14777778)",Sin Información
ANTIOQUIA,5,CÁCERES,5120,Rural,VEREDA  MURIBA,2018,7,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.551111111,-75.14777778,Accidente por MAP,"(7.551111111, -75.14777778)",Fuerza pública
NARIÑO,52,LEIVA,52405,Rural,VEREDA FLORIDA BAJA,2018,7,Menor de 18 años,No,Civil,Herido,Masculino,1.936694267,-77.29507595,Accidente por MUSE,"(1.936694267, -77.29507595)",Sin Información
NARIÑO,52,LEIVA,52405,Rural,VEREDA FLORIDA BAJA,2018,7,Menor de 18 años,No,Civil,Herido,Masculino,1.936694267,-77.29507595,Accidente por MUSE,"(1.936694267, -77.29507595)",Jugando
ANTIOQUIA,5,CÁCERES,5120,Rural,VEREDA SAN JUAN,2018,7,Mayor de 18 años,No,Civil,Herido,Masculino,7.577658378,-75.34988858,Accidente por MUSE,"(7.577658378, -75.34988858)","Pasando, estando cerca"
NORTE DE SANTANDER,54,HACARÍ,54344,Rural,Sin información,2018,7,Menor de 18 años,No,Civil,Herido,Masculino,8.323146597,-73.14882272,Accidente por MAP,"(8.323146597, -73.14882272)","Pasando, estando cerca"
CAUCA,19,JAMBALÓ,19364,Rural,Sin información,2018,6,Menor de 18 años,Indigena,Civil,Herido,Femenino,2.778257237,-76.31387747,Accidente por MAP,"(2.778257237, -76.31387747)","Recogiendo comida, agua ó  madera"
CESAR,20,PAILITAS,20517,Rural,VEREDA LAS LLAVES,2018,4,Mayor de 18 años,No,Civil,Herido,Masculino,8.961418242,-73.62819584,Accidente por MAP,"(8.961418242, -73.62819584)","Recogiendo comida, agua ó  madera"
PUTUMAYO,86,VALLE DEL GUAMUEZ,86865,Rural,Sin información,2012,9,Mayor de 18 años,No,Civil,Herido,Masculino,0.424591,-76.905657,Accidente por MAP,"(0.424591, -76.905657)",Erradicador manual - PCI
NARIÑO,52,TUMACO,52835,Rural,Vereda Firme Los Coimes,2014,11,Menor de 18 años,No,Civil,Herido,Masculino,1.793385843,-78.76393643,Accidente por MUSE,"(1.793385843, -78.76393643)",Jugando
ARAUCA,81,ARAUQUITA,81065,Rural,"Vereda Villanueva, Caserío El Campín",2007,9,Mayor de 18 años,No,Civil,Herido,Masculino,7.023186,-71.384978,Accidente por MAP,"(7.023186, -71.384978)",Sin Información
NORTE DE SANTANDER,54,SAN CALIXTO,54670,Rural,VEREDA PLATILLOS,2018,8,Mayor de 18 años,No,Civil,Herido,Masculino,8.404077714,-73.20816763,Accidente por MAP,"(8.404077714, -73.20816763)","Pasando, estando cerca"
NORTE DE SANTANDER,54,SAN CALIXTO,54670,Rural,VEREDA LA LAGUNA,2018,8,Menor de 18 años,No,Civil,Herido,Masculino,8.404077714,-73.20816763,Accidente por MAP,"(8.404077714, -73.20816763)","Recogiendo comida, agua ó  madera"
NORTE DE SANTANDER,54,EL CARMEN,54245,Rural,VEREDA LA CAMORRA,2018,8,Mayor de 18 años,No,Civil,Herido,Masculino,8.512906536,-73.45022461,Accidente por MAP,"(8.512906536, -73.45022461)","Pasando, estando cerca"
NORTE DE SANTANDER,54,HACARÍ,54344,Rural,VEREDA LA PACHECA,2018,5,Mayor de 18 años,No,Civil,Herido,Masculino,8.323146597,-73.14882272,Accidente por MAP,"(8.323146597, -73.14882272)","Pasando, estando cerca"
NORTE DE SANTANDER,54,SAN CALIXTO,54670,Rural,VEREDA LA FORTUNA,2018,8,Mayor de 18 años,No,Civil,Herido,Masculino,8.404077714,-73.20816763,Accidente por MAP,"(8.404077714, -73.20816763)","Pasando, estando cerca"
NARIÑO,52,MAGÜÍ,52427,Rural,VEREDA LA LOMA,2018,3,Mayor de 18 años,No,Civil,Herido,Masculino,1.763732565,-78.17474813,Accidente por MAP,"(1.763732565, -78.17474813)","Recogiendo comida, agua ó  madera"
GUAVIARE,95,EL RETORNO,95025,Rural,LA MESA DE LA LINDOSA,2018,5,Mayor de 18 años,No,Civil,Herido,Masculino,2.343233024,-72.6446029,Accidente por MAP,"(2.343233024, -72.6446029)","Pasando, estando cerca"
ARAUCA,81,FORTUL,81300,Rural,Sin información,2018,8,Mayor de 18 años,No,Civil,Herido,Femenino,6.789849044,-71.77345006,Accidente por MAP,"(6.789849044, -71.77345006)","Pasando, estando cerca"
ARAUCA,81,FORTUL,81300,Rural,Sin información,2018,8,Mayor de 18 años,No,Civil,Herido,Masculino,6.789849044,-71.77345006,Accidente por MAP,"(6.789849044, -71.77345006)","Pasando, estando cerca"
ARAUCA,81,FORTUL,81300,Rural,Sin información,2018,8,Mayor de 18 años,No,Civil,Herido,Femenino,6.789849044,-71.77345006,Accidente por MAP,"(6.789849044, -71.77345006)","Pasando, estando cerca"
ARAUCA,81,FORTUL,81300,Rural,VEREDA CERRO ALTO,2018,8,Mayor de 18 años,Indigena,Civil,Herido,Masculino,6.789849044,-71.77345006,Accidente por MAP,"(6.789849044, -71.77345006)","Pasando, estando cerca"
ARAUCA,81,FORTUL,81300,Rural,VEREDA CERRO ALTO,2018,8,Mayor de 18 años,No,Civil,Herido,Femenino,6.789849044,-71.77345006,Accidente por MAP,"(6.789849044, -71.77345006)","Pasando, estando cerca"
ANTIOQUIA,5,BRICEÑO,5107,Rural,VEREDA LA MINA,2018,8,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.095277778,-75.61166667,Accidente por MAP,"(7.095277778, -75.61166667)",Fuerza pública
ANTIOQUIA,5,TARAZÁ,5790,Rural,VEREDA COLORADO,2018,3,Mayor de 18 años,No,Civil,Herido,Masculino,7.586690781,-75.39799472,Accidente por MAP,"(7.586690781, -75.39799472)","Recogiendo comida, agua ó  madera"
CUNDINAMARCA,25,LA PALMA,25394,Rural,VEREDA SABANETA,2003,1,Mayor de 18 años,No,Civil,Herido,Femenino,5.360895284,-74.39414086,Accidente por MAP,"(5.360895284, -74.39414086)","Pasando, estando cerca"
CUNDINAMARCA,25,LA PALMA,25394,Rural,VEREDA SABANETA,2003,1,Menor de 18 años,No,Civil,Herido,Masculino,5.360895284,-74.39414086,Accidente por MAP,"(5.360895284, -74.39414086)","Pasando, estando cerca"
NARIÑO,52,TUMACO,52835,Rural,VEREDA CASAS VIEJAS,2018,4,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,1.334722222,-78.57583333,Accidente por MAP,"(1.334722222, -78.57583333)",Fuerza pública
CAQUETA,18,MONTAÑITA,18410,Rural,VEREDA EL PORTAL,2018,9,Mayor de 18 años,No,Civil,Herido,Masculino,1.494944213,-75.46308951,Accidente por MAP,"(1.494944213, -75.46308951)","Pasando, estando cerca"
NORTE DE SANTANDER,54,HACARÍ,54344,Rural,VEREDA MESITAS,2018,8,Menor de 18 años,No,Civil,Herido,Masculino,8.323146597,-73.14882272,Accidente por MAP,"(8.323146597, -73.14882272)","Recogiendo comida, agua ó  madera"
NORTE DE SANTANDER,54,HACARÍ,54344,Rural,VEREDA SAN JOSÉ DEL TARRA,2018,9,Menor de 18 años,Indigena,Civil,Herido,Masculino,8.323146597,-73.14882272,Accidente por MAP,"(8.323146597, -73.14882272)","Recogiendo comida, agua ó  madera"
GUAVIARE,95,EL RETORNO,95025,Rural,VEREDA SALTO GLORIA,2018,9,Mayor de 18 años,Indigena,Civil,Herido,Masculino,2.343233024,-72.6446029,Accidente por MAP,"(2.343233024, -72.6446029)","Recogiendo comida, agua ó  madera"
TOLIMA,73,PLANADAS,73555,Rural,LA GORGONA,2017,9,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,2.9374,-75.78933,Accidente por MAP,"(2.9374, -75.78933)",Labores de desminado
NARIÑO,52,TUMACO,52835,Rural,VEREDA CASAS VIEJAS,2018,4,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,1.334722222,-78.57583333,Accidente por MAP,"(1.334722222, -78.57583333)",Fuerza pública
GUAVIARE,95,EL RETORNO,95025,Rural,VEREDA LA LINDOSA,2018,10,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,2.179166667,-72.07416667,Accidente por MAP,"(2.179166667, -72.07416667)",Fuerza pública
NARIÑO,52,TUMACO,52835,Rural,BRISAS DE MATAJE,2018,10,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,1.268888889,-78.63944444,Accidente por MAP,"(1.268888889, -78.63944444)",Fuerza pública
NARIÑO,52,TUMACO,52835,Rural,BRISAS DE MATAJE,2018,10,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,1.268888889,-78.63944444,Accidente por MAP,"(1.268888889, -78.63944444)",Fuerza pública
CAUCA,19,TORIBÍO,19821,Rural,VEREDA EL PLAYON DEL RESGUARDO DE SAN FRANCISCO,2018,1,Menor de 18 años,No,Civil,Herido,Masculino,2.955682271,-76.26254738,Accidente por MUSE,"(2.955682271, -76.26254738)","Pasando, estando cerca"
NORTE DE SANTANDER,54,SAN CALIXTO,54670,Rural,VEREDA MEDIAGUITA,2018,6,Mayor de 18 años,No,Civil,Herido,Masculino,8.404077714,-73.20816763,Accidente por MAP,"(8.404077714, -73.20816763)","Pasando, estando cerca"
NARIÑO,52,MAGÜÍ,52427,Rural,PUEBLO NUEVO,2018,11,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,1.903055556,-77.97194444,Accidente por MAP,"(1.903055556, -77.97194444)",Fuerza pública
NARIÑO,52,MAGÜÍ,52427,Rural,PUEBLO NUEVO,2018,11,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,1.903055556,-77.97194444,Accidente por MAP,"(1.903055556, -77.97194444)",Fuerza pública
ANTIOQUIA,5,TARAZÁ,5790,Rural,POPALES,2018,11,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.516111111,-75.485,Accidente por MAP,"(7.516111111, -75.485)",Fuerza pública
ANTIOQUIA,5,ITUANGO,5361,Rural,VEREDA TORRENTE,2018,6,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.226111111,-75.55388889,Accidente por MAP,"(7.226111111, -75.55388889)",Fuerza pública
NORTE DE SANTANDER,54,TEORAMA,54800,Rural,Sin información,2018,11,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,8.501388889,-73.2375,Accidente por MAP,"(8.501388889, -73.2375)",Sin Información
NARIÑO,52,TUMACO,52835,Rural,VEREDA EL PLAYÓN,2018,11,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,1.325833333,-78.56722222,Accidente por MAP,"(1.325833333, -78.56722222)",Erradicacion de cultivos ilicitos
NORTE DE SANTANDER,54,CONVENCIÓN,54206,Rural,Sin información,2018,11,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,8.547222222,-73.38416667,Accidente por MAP,"(8.547222222, -73.38416667)",Fuerza pública
NORTE DE SANTANDER,54,HACARÍ,54344,Rural,VEREDA BÉLGICA,2018,11,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,8.388055556,-73.11694444,Accidente por MAP,"(8.388055556, -73.11694444)",Fuerza pública
CORDOBA,23,TIERRALTA,23807,Rural,LA GLORIA,2018,10,Menor de 18 años,No,Civil,Herido,Masculino,8.136211,-75.968474,Accidente por MAP,"(8.136211, -75.968474)","Pasando, estando cerca"
ANTIOQUIA,5,TARAZÁ,5790,Rural,Sin información,2018,11,Mayor de 18 años,Indigena,Civil,Herido,Masculino,7.527,-75.5,Accidente por MAP,"(7.527, -75.5)","Pasando, estando cerca"
CORDOBA,23,TIERRALTA,23807,Rural,La Ossa,2018,11,Mayor de 18 años,No,Civil,Herido,Masculino,8.005,-76.283,Accidente por MAP,"(8.005, -76.283)","Recogiendo comida, agua ó  madera"
NORTE DE SANTANDER,54,CONVENCIÓN,54206,Rural,GUASILES,2018,11,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,8.7325,-73.28277778,Accidente por MAP,"(8.7325, -73.28277778)",Fuerza pública
NORTE DE SANTANDER,54,CONVENCIÓN,54206,Rural,GUASILES,2018,11,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,8.7325,-73.28277778,Accidente por MAP,"(8.7325, -73.28277778)",Fuerza pública
NORTE DE SANTANDER,54,CONVENCIÓN,54206,Rural,GUASILES,2018,11,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,8.7325,-73.28277778,Accidente por MAP,"(8.7325, -73.28277778)",Fuerza pública
NORTE DE SANTANDER,54,SARDINATA,54720,Rural,Sin información,2018,11,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,8.403333333,-72.96527778,Accidente por MAP,"(8.403333333, -72.96527778)",Fuerza pública
NARIÑO,52,TUMACO,52835,Rural,VEREDA EL PLAYÓN,2018,11,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,1.329444444,-78.57361111,Accidente por MAP,"(1.329444444, -78.57361111)",Fuerza pública
ARAUCA,81,SARAVENA,81736,Rural,VEREDA LA CHUCUA,2018,11,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,6.930555556,-71.75444444,Accidente por MAP,"(6.930555556, -71.75444444)",Fuerza pública
NORTE DE SANTANDER,54,SARDINATA,54720,Rural,Sin información,2018,11,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,8.403333333,-72.96527778,Accidente por MAP,"(8.403333333, -72.96527778)",Sin Información
NARIÑO,52,CUMBITARA,52233,Rural,Vereda Miguel Nulpi,2018,10,Mayor de 18 años,No,Civil,Muerto,Masculino,1.867,-77.664,Accidente por MAP,"(1.867, -77.664)","Pasando, estando cerca"
NARIÑO,52,CUMBITARA,52233,Rural,Vereda Miguel Nulpi,2018,10,Mayor de 18 años,No,Civil,Herido,Masculino,1.867,-77.664,Accidente por MAP,"(1.867, -77.664)","Pasando, estando cerca"
ANTIOQUIA,5,ZARAGOZA,5895,Rural,vereda  Jala Jala,2018,10,Mayor de 18 años,No,Civil,Herido,Masculino,7.435,-74.937,Accidente por MAP,"(7.435, -74.937)","Pasando, estando cerca"
ANTIOQUIA,5,TARAZÁ,5790,Rural,Mochos,2018,10,Mayor de 18 años,No,Civil,Herido,Masculino,7.582546,-75.400212,Accidente por MAP,"(7.582546, -75.400212)",Erradicacion de cultivos ilicitos
ANTIOQUIA,5,TARAZÁ,5790,Rural,Mochos,2018,10,Mayor de 18 años,No,Civil,Herido,Masculino,7.582546,-75.400212,Accidente por MAP,"(7.582546, -75.400212)",Erradicacion de cultivos ilicitos
ANTIOQUIA,5,TARAZÁ,5790,Rural,Mochos,2018,10,Mayor de 18 años,No,Civil,Herido,Masculino,7.582546,-75.400212,Accidente por MAP,"(7.582546, -75.400212)",Erradicacion de cultivos ilicitos
NORTE DE SANTANDER,54,HACARÍ,54344,Rural,Sin información,2018,12,Mayor de 18 años,No,Civil,Herido,Masculino,8.407,-73.082,Accidente por MAP,"(8.407, -73.082)",Cuidado de animales
NORTE DE SANTANDER,54,HACARÍ,54344,Rural,VEREDA SAN CAYETANO,2018,12,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,8.408888889,-73.13583333,Accidente por MAP,"(8.408888889, -73.13583333)",Fuerza pública
NORTE DE SANTANDER,54,HACARÍ,54344,Rural,VEREDA SAN CAYETANO,2018,12,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,8.408888889,-73.13583333,Accidente por MAP,"(8.408888889, -73.13583333)",Fuerza pública
NORTE DE SANTANDER,54,HACARÍ,54344,Rural,VEREDA SAN CAYETANO,2018,12,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,8.409722222,-73.13527778,Accidente por MAP,"(8.409722222, -73.13527778)",Fuerza pública
NORTE DE SANTANDER,54,TEORAMA,54800,Rural,VEREDA CUATRO ESQUINAS,2018,12,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,8.433055556,-73.30861111,Accidente por MAP,"(8.433055556, -73.30861111)",Fuerza pública
NORTE DE SANTANDER,54,TEORAMA,54800,Rural,VEREDA CUATRO ESQUINAS,2018,12,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,8.433055556,-73.30861111,Accidente por MAP,"(8.433055556, -73.30861111)",Fuerza pública
NARIÑO,52,LA LLANADA,52385,Rural,VEREDA LA FLORESTA,2018,12,Mayor de 18 años,No,Civil,Herido,Masculino,1.484613435,-77.57087771,Accidente por MAP,"(1.484613435, -77.57087771)",Transito por trocha atajo
NARIÑO,52,TUMACO,52835,Rural,VEREDA EL TANDIL,2018,5,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,1.303694444,-78.60933333,Accidente por MAP,"(1.303694444, -78.60933333)",Erradicación - PONAL
NARIÑO,52,LA LLANADA,52385,Rural,VEREDA LA FLORESTA,2018,12,Mayor de 18 años,No,Civil,Herido,Masculino,1.484613435,-77.57087771,Accidente por MAP,"(1.484613435, -77.57087771)",Transito por trocha atajo
NARIÑO,52,TUMACO,52835,Rural,VEREDA EL TANDIL,2018,5,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,1.303694444,-78.60933333,Accidente por MAP,"(1.303694444, -78.60933333)",Erradicación - PONAL
NARIÑO,52,TUMACO,52835,Rural,VEREDA EL TANDIL,2018,5,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,1.303694444,-78.60933333,Accidente por MAP,"(1.303694444, -78.60933333)",Sin Información
NARIÑO,52,TUMACO,52835,Rural,GUAYACANA LA MARRANERA,2018,10,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,1.404472222,-78.42791667,Accidente por MAP,"(1.404472222, -78.42791667)",Erradicación - PONAL
NARIÑO,52,TUMACO,52835,Rural,GUAYACANA LA MARRANERA,2018,10,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,1.404472222,-78.42791667,Accidente por MAP,"(1.404472222, -78.42791667)",Erradicación - PONAL
NARIÑO,52,TUMACO,52835,Rural,GUAYACANA LA MARRANERA,2018,10,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,1.404472222,-78.42791667,Accidente por MAP,"(1.404472222, -78.42791667)",Erradicación - PONAL
CHOCO,27,EL CARMEN DEL DARIEN,27150,Rural,COMUNIDAD DE JIGUAMIANDO,2018,10,Mayor de 18 años,No,Civil,Muerto,Masculino,7.132012326,-76.97670034,Accidente por MAP,"(7.132012326, -76.97670034)","Recogiendo comida, agua ó  madera"
